Employee_ID,Department,Gender,Age,Job_Title,Hire_Date,Years_At_Company,Education_Level,Performance_Score,Monthly_Salary,Work_Hours_Per_Week,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Team_Size,Training_Hours,Promotions,Employee_Satisfaction_Score,Resigned
5440550696014,Engineering,Male,26,Manager,05/06/2018 03:28:26.000000000,4,Bachelor,5,7757.11,25,5,6,26,0,18,13,2,2.2,true
7423126340249,IT,Male,20,Consultant,06/01/2003 23:42:40.000000000,6,Bachelor,1,6996.03,27,23,9,8,28,5,27,2,4.84,false
3886637514170,Operations,Male,22,Technician,06/28/2004 08:03:20.000000000,10,PhD,1,5510.94,53,34,17,2,32,14,47,2,3.22,false
9146780760361,Legal,Male,52,Manager,01/18/2012 12:58:36.000000000,5,Bachelor,4,8648.19,33,28,0,4,76,14,91,0,3.36,false
4159863445222,IT,Female,26,Manager,08/27/2008 06:22:23.000000000,10,High School,3,6644.05,56,20,18,6,27,2,45,2,2.11,false
1226574564223,HR,Male,47,Technician,07/19/2006 03:08:40.000000000,6,Master,3,451.91,65,32,4,19,80,3,62,0,2.51,true
1301423318794,IT,Male,44,Analyst,03/22/2022 17:46:51.000000000,2,High School,4,3698.83,65,16,6,28,35,2,6,2,3.53,false
518621139929,Marketing,Non-binary,49,Technician,03/04/2010 17:17:39.000000000,5,High School,3,4725.86,40,5,11,22,29,18,44,2,3.7,true
6631984177626,IT,Female,60,Manager,12/16/2021 19:28:32.000000000,5,PhD,5,5115.22,27,3,7,18,0,3,22,1,3.48,true
5587728069079,Finance,Male,33,Technician,08/15/2016 13:18:06.000000000,6,PhD,3,5993.78,42,43,2,6,80,2,2,1,1.21,true
2386023633738,HR,Genderfluid,38,Analyst,10/31/2000 23:07:46.000000000,6,Bachelor,3,2293.23,53,19,17,12,13,4,91,1,3.95,false
3799460558705,HR,Female,29,Consultant,03/15/2008 17:31:08.000000000,4,Master,3,1856.39,52,17,1,21,60,2,33,1,3.59,false
59511083295,Engineering,Male,19,Consultant,06/14/2020 09:40:10.000000000,6,Bachelor,1,6598.15,27,49,4,25,35,1,49,0,2.3,true
7517669453099,Customer Support,Male,57,Consultant,03/20/2010 04:48:31.000000000,3,PhD,2,7557.39,52,12,15,17,35,11,1,1,0.35,false
9724703563480,IT,Female,53,Developer,07/05/2012 06:32:59.000000000,3,Bachelor,4,2974.19,22,46,2,20,67,18,93,0,2.07,false
5788064826114,Sales,Agender,35,Specialist,07/07/2004 07:34:39.000000000,10,High School,4,7014.64,61,31,2,3,76,19,7,2,4.28,true
3601114360173,Sales,Male,40,Engineer,03/05/2001 09:36:05.000000000,3,PhD,4,5227.57,26,41,6,8,15,8,45,2,0.77,false
3865710159420,Marketing,Agender,23,Manager,12/22/2010 05:09:50.000000000,10,High School,3,369.19,36,18,9,21,77,16,41,2,0.76,false
1183211671697,Operations,Male,38,Developer,01/02/2022 20:54:37.000000000,4,Bachelor,2,4858.91,38,17,8,31,69,19,99,2,2.59,true
7637920643010,HR,Male,19,Consultant,09/14/2015 08:36:15.000000000,2,High School,1,2073.46,23,10,18,12,6,4,82,0,0.3,true
9055445821998,IT,Female,43,Engineer,05/29/2004 04:22:17.000000000,4,High School,3,8394.76,44,24,13,28,67,8,17,2,1.1,true
327665937694,IT,Female,57,Specialist,03/06/2015 00:35:17.000000000,3,High School,2,3523.4,22,14,13,28,8,10,60,2,0.77,true
359359478997,Sales,Female,32,Specialist,12/24/2012 12:19:06.000000000,4,High School,1,7224.12,61,19,15,25,4,16,30,2,3.29,true
3542197116285,Legal,Female,19,Engineer,03/13/2014 01:55:35.000000000,9,Master,4,3863.7,48,42,20,1,56,19,29,0,1.43,false
1145228789755,Finance,Female,52,Developer,03/07/2002 02:56:40.000000000,7,PhD,4,8644.67,28,50,10,12,17,17,77,2,1.68,false
284514617057,HR,Male,33,Consultant,09/19/2007 10:17:47.000000000,6,High School,1,7080.89,22,15,7,21,63,17,16,2,1.98,true
9851566775607,Operations,Male,55,Specialist,12/21/2020 14:07:37.000000000,9,High School,1,43.02,61,48,14,30,45,7,27,1,4.92,false
5956683035313,IT,Male,47,Manager,11/11/2000 21:58:35.000000000,4,Bachelor,1,3580.98,61,48,14,27,47,19,1,1,3.73,true
6759386966655,Engineering,Male,39,Technician,12/04/2015 02:15:16.000000000,5,High School,3,4955.28,26,42,7,13,41,12,77,1,3.66,true
7032859620500,Sales,Female,20,Engineer,10/15/2002 14:39:40.000000000,5,High School,2,1244.04,26,6,4,10,52,20,53,1,0.11,false
3098357786842,IT,Male,57,Engineer,09/30/2005 15:38:46.000000000,8,Bachelor,5,2466.67,26,7,3,26,0,10,67,1,2.64,false
3677082486307,IT,Male,19,Consultant,09/19/2011 15:02:10.000000000,4,Master,4,5591.95,63,49,16,16,1,1,5,2,3.36,false
3128799602032,Engineering,Female,28,Specialist,07/21/2021 06:11:14.000000000,10,High School,2,1091.9,47,23,17,13,17,15,84,2,1.13,false
4952961941534,Operations,Male,31,Specialist,03/28/2005 14:47:11.000000000,10,Bachelor,2,2509.93,20,28,16,27,22,16,22,2,2.96,true
9434517984987,Finance,Female,58,Manager,10/01/2022 05:20:02.000000000,10,Master,5,4897.74,46,25,9,18,93,14,1,0,4.21,true
7375539567933,Finance,Female,18,Manager,02/07/2014 00:39:04.000000000,4,PhD,5,8716.19,46,35,20,29,19,16,50,2,2.05,true
2166427255429,HR,Male,46,Manager,11/08/2008 22:01:30.000000000,7,High School,5,8444.81,49,48,3,1,12,16,59,2,3.0,false
1958099369802,HR,Female,55,Consultant,09/01/2001 07:55:52.000000000,9,Master,3,6841.34,60,42,16,24,80,15,63,0,4.2,false
1408508045165,HR,Male,31,Specialist,01/21/2009 22:06:54.000000000,10,PhD,1,631.28,22,14,16,19,96,11,79,0,1.48,true
9316037625830,Operations,Female,39,Analyst,04/06/2022 03:34:29.000000000,3,High School,3,6575.17,41,7,5,11,71,11,87,2,0.75,true
2437589257283,HR,Male,44,Technician,12/06/2000 08:56:25.000000000,5,Bachelor,3,3661.99,57,49,3,23,43,4,96,0,2.41,true
8972951387483,Sales,Female,40,Developer,07/23/2021 12:21:25.000000000,7,High School,5,3292.66,21,50,1,7,66,18,5,1,2.54,true
6585552789188,Finance,Female,46,Developer,07/16/2015 20:15:15.000000000,10,High School,1,8641.73,44,25,4,27,8,16,80,2,3.83,false
3007662509215,Sales,Genderqueer,28,Engineer,07/05/2017 07:30:08.000000000,7,High School,4,8293.76,51,34,1,25,0,4,77,0,4.19,true
6487386913538,Operations,Female,57,Manager,07/14/2018 01:25:00.000000000,8,Master,2,205.89,28,20,18,9,55,8,14,1,0.04,true
3324427758172,Marketing,Female,58,Manager,02/26/2018 16:29:24.000000000,7,Bachelor,3,1943.12,26,25,9,23,42,9,32,1,1.56,true
8530125304412,IT,Female,41,Specialist,10/13/2001 11:35:44.000000000,3,PhD,3,8201.37,31,10,15,3,2,19,72,0,1.77,false
660333319392,IT,Female,37,Developer,03/21/2021 16:28:35.000000000,10,Bachelor,2,2534.9,57,50,3,13,73,8,62,1,2.34,true
3162845206897,Marketing,Male,52,Specialist,08/04/2015 13:33:59.000000000,7,Bachelor,2,4237.78,37,35,5,25,26,5,35,2,3.88,false
971792490286,HR,Male,20,Specialist,03/11/2004 08:43:05.000000000,3,High School,3,5717.99,53,21,9,14,68,14,100,0,1.56,false
1442716302732,IT,Female,56,Manager,02/19/2010 00:33:48.000000000,10,PhD,5,2687.04,36,5,1,9,6,2,17,2,2.61,true
5080299954176,Operations,Female,30,Analyst,10/03/2016 19:23:13.000000000,10,Bachelor,1,2128.02,46,5,6,10,0,3,41,0,3.93,true
3846376111784,Engineering,Female,38,Developer,11/22/2018 02:07:31.000000000,9,Bachelor,3,918.45,56,38,9,25,14,12,79,2,3.42,false
5597506280928,HR,Male,60,Specialist,09/27/2001 22:13:40.000000000,8,High School,3,7730.53,20,34,8,30,51,18,42,0,1.03,true
7125800832188,IT,Female,22,Technician,12/12/2006 05:14:49.000000000,9,PhD,5,899.31,32,38,18,31,60,17,99,0,1.42,true
1060128034993,Sales,Female,24,Engineer,12/31/2002 15:03:49.000000000,3,Bachelor,4,4575.49,38,14,8,13,20,11,28,1,3.17,true
3056084902453,Engineering,Genderfluid,47,Engineer,11/02/2012 08:16:47.000000000,4,Bachelor,3,8569.0,55,46,20,6,84,4,54,0,2.48,false
6707499618643,Finance,Male,22,Manager,06/05/2003 23:17:23.000000000,2,Bachelor,1,2619.77,64,37,19,31,53,11,6,2,3.92,false
5042213538808,Engineering,Male,20,Analyst,01/29/2001 22:53:14.000000000,6,Master,2,8862.03,44,22,17,8,66,5,99,1,4.72,false
7792543126316,Finance,Female,33,Consultant,06/09/2000 11:00:51.000000000,2,High School,1,7540.92,40,0,20,19,91,17,55,2,4.23,false
8739284214733,Customer Support,Female,43,Analyst,01/01/2011 22:45:45.000000000,3,Master,4,7504.63,33,40,1,11,94,10,52,2,4.71,false
6213837145892,IT,Female,24,Manager,05/13/2013 11:28:39.000000000,2,Master,3,4631.57,63,20,16,28,28,20,94,1,0.39,false
4587986388393,Operations,Female,39,Consultant,03/15/2012 12:48:55.000000000,9,Bachelor,4,3409.39,47,11,10,15,0,5,3,1,3.29,false
8286076771339,Engineering,Male,36,Technician,08/28/2014 02:29:51.000000000,8,PhD,3,2768.49,25,6,16,16,71,15,96,2,3.83,false
6961498633664,Sales,Bigender,29,Specialist,11/18/2018 04:57:48.000000000,7,High School,4,3059.48,23,27,5,27,17,16,45,0,2.57,true
7967067607189,Engineering,Female,19,Consultant,10/16/2016 17:15:33.000000000,8,Master,1,4606.81,47,34,6,24,20,7,63,2,4.14,true
7131595220924,Legal,Female,50,Analyst,02/06/2000 09:46:08.000000000,2,High School,2,2811.83,43,37,15,8,52,12,94,1,4.06,true
3221592338684,Customer Support,Male,24,Consultant,03/02/2015 00:43:46.000000000,4,PhD,2,1343.8,45,6,5,21,44,3,40,1,0.53,true
5946190218110,Engineering,Male,34,Analyst,05/05/2010 13:18:29.000000000,4,High School,1,2681.1,23,23,12,7,8,5,4,2,3.46,true
3685097764400,Finance,Male,35,Technician,07/04/2006 04:52:42.000000000,3,High School,2,6684.75,32,17,11,12,11,3,49,2,2.04,true
8332995899805,Customer Support,Male,48,Developer,02/03/2018 03:42:49.000000000,10,PhD,5,4234.8,52,48,12,3,35,8,82,2,3.85,false
6420846426396,IT,Male,40,Developer,06/10/2000 19:53:45.000000000,4,Master,4,2684.5,35,30,11,26,18,16,16,1,0.3,true
1163029800284,Customer Support,Male,58,Manager,05/06/2012 18:06:01.000000000,3,Master,2,470.42,43,9,0,3,16,9,80,2,3.61,true
3261369417106,Legal,Female,51,Consultant,12/22/2019 04:59:25.000000000,5,PhD,1,1467.41,63,27,11,9,90,5,26,0,1.63,true
3933838032439,Engineering,Male,29,Consultant,05/21/2009 03:51:52.000000000,5,Master,4,6632.46,42,29,1,11,6,4,61,1,1.19,false
1588653395931,Marketing,Female,54,Developer,02/08/2005 09:44:15.000000000,8,Bachelor,4,652.65,31,50,10,24,56,16,16,1,3.46,false
3971740196698,Operations,Female,25,Specialist,01/13/2010 14:53:40.000000000,4,High School,1,8200.82,42,10,4,6,68,12,36,2,3.73,true
165831982995,Sales,Male,20,Consultant,08/08/2013 19:06:37.000000000,3,Master,3,7402.64,32,4,0,6,42,7,95,2,0.76,true
6509529112254,Customer Support,Male,44,Analyst,10/16/2018 23:05:58.000000000,2,PhD,1,6838.26,50,16,2,5,23,14,56,0,1.58,true
861023133615,Customer Support,Female,23,Manager,02/22/2014 17:10:18.000000000,7,PhD,2,985.77,25,26,1,27,51,13,99,1,1.77,true
3491589489935,HR,Female,32,Manager,10/06/2003 16:01:02.000000000,7,PhD,1,1737.73,28,24,5,30,79,13,63,1,2.74,false
9153570927268,Finance,Female,22,Specialist,03/22/2012 14:19:33.000000000,5,High School,2,6162.71,64,16,7,12,16,15,69,2,4.58,true
3672790298914,Finance,Female,24,Technician,09/30/2022 08:17:00.000000000,6,High School,3,481.13,43,1,8,20,44,10,62,2,4.06,false
1345316486145,Sales,Female,24,Technician,07/09/2000 05:42:18.000000000,4,High School,1,3325.56,46,1,10,4,46,18,57,1,4.34,false
1818311287710,Legal,Female,59,Engineer,11/21/2010 19:52:44.000000000,9,PhD,4,4161.6,63,33,12,2,12,17,20,0,0.82,false
4681414328276,HR,Male,45,Consultant,07/09/2005 22:37:09.000000000,10,High School,5,7254.45,36,6,3,4,50,6,43,0,3.9,false
2791464680519,Marketing,Female,47,Manager,07/05/2013 01:59:55.000000000,2,PhD,1,6633.16,36,24,8,14,44,8,34,2,1.4,false
8124982039737,Engineering,Male,32,Engineer,03/31/2005 10:00:35.000000000,4,PhD,1,3373.19,64,50,4,29,55,9,41,2,0.83,false
9437597732500,Legal,Male,30,Engineer,09/16/2014 14:34:35.000000000,7,High School,4,1257.57,26,14,20,13,50,17,89,1,2.36,true
6972299645268,Finance,Male,38,Specialist,12/13/2010 14:53:16.000000000,7,PhD,1,7423.36,62,40,0,8,98,6,69,1,0.33,false
9492798401076,Finance,Female,35,Engineer,09/02/2002 18:46:12.000000000,6,Bachelor,1,631.76,43,48,0,21,41,12,41,2,3.2,true
1475966718284,Sales,Male,53,Developer,01/26/2012 21:39:27.000000000,4,Master,5,8695.95,49,3,12,14,50,5,88,0,2.1,true
8206602175716,Engineering,Male,21,Engineer,06/05/2011 23:06:45.000000000,8,Master,1,3558.1,60,7,5,8,90,8,28,2,2.57,false
3853029449662,Legal,Female,39,Manager,11/20/2006 11:40:46.000000000,10,Master,1,3606.9,42,25,14,5,100,14,94,0,4.25,false
1810347811330,IT,Female,20,Consultant,02/25/2011 08:52:18.000000000,7,Bachelor,1,1414.72,53,16,1,14,34,8,100,0,0.63,false
501298415025,Customer Support,Female,49,Manager,08/17/2010 12:48:36.000000000,4,Master,1,1275.32,54,8,14,27,78,8,6,1,0.28,false
5973720334029,Sales,Male,51,Analyst,04/27/2000 21:54:34.000000000,3,Master,1,130.89,57,1,14,21,92,18,87,0,2.5,true
7556144630239,HR,Female,20,Developer,10/30/2002 01:28:58.000000000,6,Master,2,5670.74,37,15,12,0,76,1,53,2,2.01,false
5554948691362,Legal,Male,38,Developer,03/19/2004 19:40:52.000000000,5,Master,5,6841.47,39,42,19,4,17,12,82,1,3.59,true
9873269584225,HR,Male,30,Analyst,07/05/2012 13:01:56.000000000,6,Master,4,684.71,57,27,15,16,33,10,7,0,2.47,false
2753098048503,Customer Support,Male,36,Analyst,06/30/2005 17:10:17.000000000,5,Master,1,3269.23,35,23,0,2,33,5,49,1,3.14,false
1469153165221,Legal,Female,53,Consultant,04/19/2019 11:01:29.000000000,2,High School,2,7096.38,27,3,16,8,24,19,33,0,2.89,true
96460294287,IT,Female,60,Manager,12/23/2010 01:48:35.000000000,9,Bachelor,3,1319.07,28,13,12,2,9,10,88,1,4.36,false
9108088429145,Engineering,Male,43,Manager,11/09/2016 16:51:20.000000000,8,High School,2,1896.86,54,31,5,20,17,9,2,1,4.15,true
2455790650426,Operations,Female,44,Engineer,04/01/2004 20:47:14.000000000,5,Bachelor,5,3921.16,30,41,11,6,73,5,88,2,1.35,true
6912204934405,IT,Female,44,Analyst,08/02/2019 06:48:16.000000000,3,Bachelor,4,8877.96,26,39,6,22,66,10,28,2,3.44,true
5654641972553,HR,Male,59,Developer,08/09/2009 17:35:57.000000000,2,Bachelor,2,8463.17,33,31,16,27,1,5,19,0,3.85,true
7123225669160,Operations,Female,41,Analyst,02/03/2019 01:10:56.000000000,6,PhD,4,5521.25,47,42,18,17,85,11,27,0,1.39,false
2610831300648,Sales,Male,31,Engineer,12/05/2005 02:10:57.000000000,9,Master,5,1552.45,46,0,9,8,45,5,45,0,0.57,false
4597930225631,Marketing,Female,32,Developer,06/12/2012 19:06:16.000000000,3,High School,4,4191.86,38,18,12,30,4,13,16,0,1.62,true
4839844377488,HR,Male,44,Specialist,10/18/2012 00:03:34.000000000,10,PhD,1,6063.41,32,6,16,16,0,11,31,2,0.89,true
5467873597197,Customer Support,Bigender,34,Engineer,09/12/2001 19:24:36.000000000,7,High School,4,1778.77,24,45,12,29,40,16,48,2,4.18,false
7454503873671,Marketing,Male,43,Consultant,01/20/2009 08:30:02.000000000,6,High School,4,7395.25,57,21,11,24,20,19,43,2,1.7,true
4417146754946,Marketing,Male,31,Engineer,09/02/2008 13:59:18.000000000,2,Master,4,2182.94,29,11,7,1,70,20,81,1,2.73,true
5133039863133,Engineering,Female,29,Engineer,05/04/2013 21:32:30.000000000,8,High School,4,6474.62,31,14,9,6,49,14,34,1,2.73,false
9510658584044,Legal,Male,52,Consultant,04/30/2003 01:37:13.000000000,8,PhD,3,1040.04,40,33,3,1,64,8,91,0,3.46,true
3748774937270,Legal,Agender,39,Analyst,06/11/2003 13:27:11.000000000,6,Bachelor,5,1759.09,33,16,20,5,8,14,1,1,1.49,false
3294335447481,Sales,Female,24,Engineer,11/18/2019 08:05:15.000000000,5,High School,2,3200.84,52,23,4,12,16,2,9,0,4.85,false
1138364395424,Sales,Female,57,Engineer,07/19/2014 06:22:36.000000000,7,Master,5,7327.94,35,7,14,7,12,13,69,0,3.2,true
413698778765,Marketing,Female,35,Manager,01/26/2000 07:01:42.000000000,5,Master,2,5865.81,41,5,19,3,47,20,35,1,2.99,true
9052830810946,Engineering,Male,39,Manager,10/21/2017 05:22:32.000000000,5,High School,2,3982.07,52,14,9,10,23,11,79,1,0.84,false
5254252101058,HR,Female,39,Consultant,05/03/2002 19:53:22.000000000,5,Bachelor,3,5374.07,64,43,3,20,46,10,100,2,3.69,false
9873747964345,Marketing,Female,41,Engineer,12/17/2009 15:48:28.000000000,5,Master,3,1505.17,56,15,10,23,43,17,95,1,2.68,true
1536693324239,Marketing,Male,48,Analyst,01/14/2017 04:08:39.000000000,4,PhD,4,8272.58,51,48,5,13,17,16,95,1,4.3,false
7102440335679,Operations,Male,57,Engineer,04/27/2009 12:32:44.000000000,2,Master,3,7927.38,33,33,5,12,69,1,34,1,0.6,true
9789393233396,Legal,Male,20,Technician,02/04/2011 00:46:18.000000000,3,Bachelor,5,4990.43,35,47,13,11,28,15,48,2,2.52,false
8736794193875,Marketing,Bigender,30,Consultant,07/26/2004 01:22:28.000000000,4,Master,5,2464.99,50,25,15,18,72,11,78,1,0.22,false
8977566455582,Legal,Female,33,Engineer,10/17/2011 22:39:08.000000000,8,PhD,2,1302.14,58,43,2,2,71,10,3,0,3.77,false
5723755540058,Customer Support,Female,24,Technician,12/01/2001 03:19:26.000000000,5,PhD,1,3370.66,46,3,17,16,41,19,49,1,1.17,false
8185843173351,Legal,Female,20,Specialist,02/28/2008 00:48:41.000000000,8,PhD,2,8836.61,46,4,16,13,84,1,32,0,1.03,false
1338797630995,Engineering,Male,52,Engineer,05/19/2012 06:51:25.000000000,2,PhD,3,1575.09,23,23,10,27,9,5,13,0,0.12,false
2710027234940,Customer Support,Male,56,Engineer,05/06/2010 19:42:16.000000000,4,High School,1,3739.75,37,24,17,13,0,10,7,2,3.45,false
5775550152605,HR,Male,49,Developer,07/07/2015 07:32:17.000000000,2,High School,1,1146.5,58,39,13,18,89,1,59,0,2.58,false
5492809521350,IT,Female,37,Specialist,07/25/2007 12:21:27.000000000,8,Master,3,7824.54,47,28,18,14,19,6,2,0,4.74,false
